**************************************************
Checking constraint violation of QuadrupleStance:
******************************************************************************
Domain: QuadrupleStance 	Constraint: timeDuration 	Node: 1 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
5.00000000E-01 4.50493220E-01 2.00000000E+00
$$ Lower bound violated: -4.95067800E-02 
******************************************************************************
Domain: QuadrupleStance 	Constraint: intX 	Node: 2 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -7.21982431E-02 1.00000000E-04
-1.00000000E-04 -8.54675848E-03 1.00000000E-04
-1.00000000E-04 2.70532491E-05 1.00000000E-04
-1.00000000E-04 7.37151825E-02 1.00000000E-04
-1.00000000E-04 6.99603860E-03 1.00000000E-04
-1.00000000E-04 -3.66805819E-05 1.00000000E-04
$$ Lower bound violated: -7.77862181E-02 
$$ Upper bound violated: 1.15007217E+00 
******************************************************************************
Domain: QuadrupleStance 	Constraint: dynamics_equation 	Node: 9 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -4.27047657E-02 1.00000000E-04
-1.00000000E-04 7.90470160E-03 1.00000000E-04
-1.00000000E-04 2.06756648E-02 1.00000000E-04
-1.00000000E-04 1.10172458E-02 1.00000000E-04
-1.00000000E-04 1.52600633E-02 1.00000000E-04
-1.00000000E-04 1.11898326E+00 1.00000000E-04
-1.00000000E-04 8.71231697E-02 1.00000000E-04
-1.00000000E-04 1.57197709E-02 1.00000000E-04
-1.00000000E-04 -1.53588356E-04 1.00000000E-04
-1.00000000E-04 -8.92295512E-02 1.00000000E-04
-1.00000000E-04 -1.45508962E-02 1.00000000E-04
-1.00000000E-04 5.59875703E-05 1.00000000E-04
-1.00000000E-04 -8.20898893E-02 1.00000000E-04
-1.00000000E-04 -1.37490917E-02 1.00000000E-04
-1.00000000E-04 2.76568937E-05 1.00000000E-04
-1.00000000E-04 8.32909920E-02 1.00000000E-04
-1.00000000E-04 1.19807445E-02 1.00000000E-04
-1.00000000E-04 -3.34522067E-05 1.00000000E-04
$$ Lower bound violated: -8.91295512E-02 
$$ Upper bound violated: 1.11888326E+00 
******************************************************************************
Domain: QuadrupleStance 	Constraint: dynamics_equation 	Node: 10 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -3.76678537E-02 1.00000000E-04
-1.00000000E-04 4.11832999E-02 1.00000000E-04
-1.00000000E-04 1.43691729E-02 1.00000000E-04
-1.00000000E-04 3.68222650E-02 1.00000000E-04
-1.00000000E-04 1.95437629E-02 1.00000000E-04
-1.00000000E-04 1.05806083E+00 1.00000000E-04
-1.00000000E-04 9.83163560E-02 1.00000000E-04
-1.00000000E-04 9.88487852E-03 1.00000000E-04
-1.00000000E-04 -1.74159350E-04 1.00000000E-04
-1.00000000E-04 -1.00076945E-01 1.00000000E-04
-1.00000000E-04 -9.83188882E-03 1.00000000E-04
-1.00000000E-04 9.01246626E-05 1.00000000E-04
-1.00000000E-04 -9.28748669E-02 1.00000000E-04
-1.00000000E-04 -1.14296793E-02 1.00000000E-04
-1.00000000E-04 3.44294541E-05 1.00000000E-04
-1.00000000E-04 9.40715325E-02 1.00000000E-04
-1.00000000E-04 1.11237613E-02 1.00000000E-04
-1.00000000E-04 -5.27469552E-05 1.00000000E-04
$$ Lower bound violated: -9.99769451E-02 
$$ Upper bound violated: 1.05796083E+00 
******************************************************************************
Domain: QuadrupleStance 	Constraint: dynamics_equation 	Node: 11 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -7.67660208E-02 1.00000000E-04
-1.00000000E-04 7.04415335E-02 1.00000000E-04
-1.00000000E-04 2.91712106E-02 1.00000000E-04
-1.00000000E-04 5.15473711E-02 1.00000000E-04
-1.00000000E-04 3.95261705E-02 1.00000000E-04
-1.00000000E-04 9.67762686E-01 1.00000000E-04
-1.00000000E-04 1.08813534E-01 1.00000000E-04
-1.00000000E-04 1.62456833E-02 1.00000000E-04
-1.00000000E-04 -2.01034511E-04 1.00000000E-04
-1.00000000E-04 -1.10447660E-01 1.00000000E-04
-1.00000000E-04 -1.69906349E-02 1.00000000E-04
-1.00000000E-04 7.89280875E-05 1.00000000E-04
-1.00000000E-04 -1.03276470E-01 1.00000000E-04
-1.00000000E-04 -1.82056938E-02 1.00000000E-04
-1.00000000E-04 3.66879398E-05 1.00000000E-04
-1.00000000E-04 1.04567443E-01 1.00000000E-04
-1.00000000E-04 1.82564482E-02 1.00000000E-04
-1.00000000E-04 -5.09273242E-05 1.00000000E-04
$$ Lower bound violated: -1.10347660E-01 
$$ Upper bound violated: 9.67662686E-01 
******************************************************************************
Domain: QuadrupleStance 	Constraint: dynamics_equation 	Node: 12 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -4.78822227E-02 1.00000000E-04
-1.00000000E-04 1.02796378E-01 1.00000000E-04
-1.00000000E-04 2.21596908E-02 1.00000000E-04
-1.00000000E-04 6.80620114E-02 1.00000000E-04
-1.00000000E-04 2.92222128E-02 1.00000000E-04
-1.00000000E-04 8.50384294E-01 1.00000000E-04
-1.00000000E-04 1.19750208E-01 1.00000000E-04
-1.00000000E-04 8.63241831E-03 1.00000000E-04
-1.00000000E-04 -3.23882734E-04 1.00000000E-04
-1.00000000E-04 -1.21141955E-01 1.00000000E-04
-1.00000000E-04 -1.10747094E-02 1.00000000E-04
-1.00000000E-04 1.33546751E-04 1.00000000E-04
-1.00000000E-04 -1.14544541E-01 1.00000000E-04
-1.00000000E-04 -1.80084135E-02 1.00000000E-04
-1.00000000E-04 6.69221350E-05 1.00000000E-04
-1.00000000E-04 1.16583828E-01 1.00000000E-04
-1.00000000E-04 2.00655716E-02 1.00000000E-04
-1.00000000E-04 -9.03951184E-05 1.00000000E-04
$$ Lower bound violated: -1.21041955E-01 
$$ Upper bound violated: 8.50284294E-01 
******************************************************************************
Domain: QuadrupleStance 	Constraint: dynamics_equation 	Node: 13 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -2.75799530E-02 1.00000000E-04
-1.00000000E-04 1.24728481E-01 1.00000000E-04
-1.00000000E-04 4.04299400E-02 1.00000000E-04
-1.00000000E-04 8.91287401E-02 1.00000000E-04
-1.00000000E-04 1.74439378E-02 1.00000000E-04
-1.00000000E-04 7.05770287E-01 1.00000000E-04
-1.00000000E-04 1.32074113E-01 1.00000000E-04
-1.00000000E-04 1.40920278E-02 1.00000000E-04
-1.00000000E-04 -2.09244458E-04 1.00000000E-04
-1.00000000E-04 -1.32952334E-01 1.00000000E-04
-1.00000000E-04 -1.85723110E-02 1.00000000E-04
-1.00000000E-04 9.40360559E-05 1.00000000E-04
-1.00000000E-04 -1.26290023E-01 1.00000000E-04
-1.00000000E-04 -2.36312937E-02 1.00000000E-04
-1.00000000E-04 4.27040033E-05 1.00000000E-04
-1.00000000E-04 1.27764175E-01 1.00000000E-04
-1.00000000E-04 2.76105828E-02 1.00000000E-04
-1.00000000E-04 -6.47780158E-05 1.00000000E-04
$$ Lower bound violated: -1.32852334E-01 
$$ Upper bound violated: 7.05670287E-01 
******************************************************************************
Domain: QuadrupleStance 	Constraint: dynamics_equation 	Node: 14 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -6.76362969E-02 1.00000000E-04
-1.00000000E-04 1.58936619E-01 1.00000000E-04
-1.00000000E-04 3.57806928E-02 1.00000000E-04
-1.00000000E-04 9.75145736E-02 1.00000000E-04
-1.00000000E-04 2.96379640E-02 1.00000000E-04
-1.00000000E-04 5.48279404E-01 1.00000000E-04
-1.00000000E-04 1.46073552E-01 1.00000000E-04
-1.00000000E-04 1.76930494E-02 1.00000000E-04
-1.00000000E-04 -4.64680194E-04 1.00000000E-04
-1.00000000E-04 -1.44653486E-01 1.00000000E-04
-1.00000000E-04 -2.36588301E-02 1.00000000E-04
-1.00000000E-04 1.76791237E-04 1.00000000E-04
-1.00000000E-04 -1.38829541E-01 1.00000000E-04
-1.00000000E-04 -1.69322745E-02 1.00000000E-04
-1.00000000E-04 1.41996601E-04 1.00000000E-04
-1.00000000E-04 1.41189375E-01 1.00000000E-04
-1.00000000E-04 2.44658566E-02 1.00000000E-04
-1.00000000E-04 -1.56039440E-04 1.00000000E-04
$$ Lower bound violated: -1.44553486E-01 
$$ Upper bound violated: 5.48179404E-01 
******************************************************************************
Domain: QuadrupleStance 	Constraint: dynamics_equation 	Node: 15 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 4.49496247E-03 1.00000000E-04
-1.00000000E-04 8.11932931E-02 1.00000000E-04
-1.00000000E-04 5.84064561E-02 1.00000000E-04
-1.00000000E-04 8.39957665E-02 1.00000000E-04
-1.00000000E-04 -1.22644024E-02 1.00000000E-04
-1.00000000E-04 3.81200482E-01 1.00000000E-04
-1.00000000E-04 1.58794114E-01 1.00000000E-04
-1.00000000E-04 2.06352475E-02 1.00000000E-04
-1.00000000E-04 -2.65877430E-04 1.00000000E-04
-1.00000000E-04 -1.60781086E-01 1.00000000E-04
-1.00000000E-04 -2.53927492E-02 1.00000000E-04
-1.00000000E-04 8.36630498E-05 1.00000000E-04
-1.00000000E-04 -1.54449879E-01 1.00000000E-04
-1.00000000E-04 -2.55993482E-02 1.00000000E-04
-1.00000000E-04 3.85827046E-05 1.00000000E-04
-1.00000000E-04 1.56577311E-01 1.00000000E-04
-1.00000000E-04 2.92563188E-02 1.00000000E-04
-1.00000000E-04 -6.54434290E-05 1.00000000E-04
$$ Lower bound violated: -1.60681086E-01 
$$ Upper bound violated: 3.81100482E-01 
******************************************************************************
Domain: QuadrupleStance 	Constraint: dynamics_equation 	Node: 16 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 1.38572312E-02 1.00000000E-04
-1.00000000E-04 1.09881711E-01 1.00000000E-04
-1.00000000E-04 5.66428694E-02 1.00000000E-04
-1.00000000E-04 8.94241551E-02 1.00000000E-04
-1.00000000E-04 -2.50821873E-02 1.00000000E-04
-1.00000000E-04 2.53156382E-01 1.00000000E-04
-1.00000000E-04 1.76355867E-01 1.00000000E-04
-1.00000000E-04 3.17963839E-02 1.00000000E-04
-1.00000000E-04 -7.27943479E-04 1.00000000E-04
-1.00000000E-04 -1.76348929E-01 1.00000000E-04
-1.00000000E-04 -3.20875441E-02 1.00000000E-04
-1.00000000E-04 2.46966224E-04 1.00000000E-04
-1.00000000E-04 -1.68143970E-01 1.00000000E-04
-1.00000000E-04 -2.86270129E-02 1.00000000E-04
-1.00000000E-04 1.84116205E-04 1.00000000E-04
-1.00000000E-04 1.72764154E-01 1.00000000E-04
-1.00000000E-04 2.72145112E-02 1.00000000E-04
-1.00000000E-04 -1.99344468E-04 1.00000000E-04
$$ Lower bound violated: -1.76248929E-01 
$$ Upper bound violated: 2.53056382E-01 
******************************************************************************
Domain: QuadrupleStance 	Constraint: dynamics_equation 	Node: 17 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -4.27671666E-02 1.00000000E-04
-1.00000000E-04 6.81620832E-02 1.00000000E-04
-1.00000000E-04 8.91928846E-02 1.00000000E-04
-1.00000000E-04 7.57038707E-02 1.00000000E-04
-1.00000000E-04 -2.68348007E-02 1.00000000E-04
-1.00000000E-04 1.47867121E-01 1.00000000E-04
-1.00000000E-04 1.93069821E-01 1.00000000E-04
-1.00000000E-04 3.73915559E-02 1.00000000E-04
-1.00000000E-04 -1.31282593E-05 1.00000000E-04
-1.00000000E-04 -1.93522054E-01 1.00000000E-04
-1.00000000E-04 -3.23149166E-02 1.00000000E-04
-1.00000000E-04 4.78596564E-06 1.00000000E-04
-1.00000000E-04 -1.82342136E-01 1.00000000E-04
-1.00000000E-04 -3.00322861E-02 1.00000000E-04
-1.00000000E-04 -5.25197184E-07 1.00000000E-04
-1.00000000E-04 1.88999279E-01 1.00000000E-04
-1.00000000E-04 2.46582138E-02 1.00000000E-04
-1.00000000E-04 -3.48991779E-06 1.00000000E-04
$$ Lower bound violated: -1.93422054E-01 
$$ Upper bound violated: 1.92969821E-01 
******************************************************************************
Domain: QuadrupleStance 	Constraint: dynamics_equation 	Node: 18 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -4.75459014E-02 1.00000000E-04
-1.00000000E-04 1.97677567E-02 1.00000000E-04
-1.00000000E-04 9.14112742E-02 1.00000000E-04
-1.00000000E-04 4.73491156E-02 1.00000000E-04
-1.00000000E-04 -5.05741547E-02 1.00000000E-04
-1.00000000E-04 7.55119244E-02 1.00000000E-04
-1.00000000E-04 2.06004192E-01 1.00000000E-04
-1.00000000E-04 4.68360152E-02 1.00000000E-04
-1.00000000E-04 -6.46937690E-04 1.00000000E-04
-1.00000000E-04 -2.04081597E-01 1.00000000E-04
-1.00000000E-04 -4.19142027E-02 1.00000000E-04
-1.00000000E-04 1.93548638E-04 1.00000000E-04
-1.00000000E-04 -1.90958477E-01 1.00000000E-04
-1.00000000E-04 -4.07265100E-02 1.00000000E-04
-1.00000000E-04 1.84160239E-04 1.00000000E-04
-1.00000000E-04 1.97995992E-01 1.00000000E-04
-1.00000000E-04 3.63690519E-02 1.00000000E-04
-1.00000000E-04 -1.91546504E-04 1.00000000E-04
$$ Lower bound violated: -2.03981597E-01 
$$ Upper bound violated: 2.05904192E-01 
******************************************************************************
Domain: QuadrupleStance 	Constraint: dynamics_equation 	Node: 19 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -4.16287454E-02 1.00000000E-04
-1.00000000E-04 7.02991963E-04 1.00000000E-04
-1.00000000E-04 9.67120009E-02 1.00000000E-04
-1.00000000E-04 3.53246408E-02 1.00000000E-04
-1.00000000E-04 -5.77067537E-02 1.00000000E-04
-1.00000000E-04 3.01339186E-02 1.00000000E-04
-1.00000000E-04 2.01416017E-01 1.00000000E-04
-1.00000000E-04 2.78062416E-02 1.00000000E-04
-1.00000000E-04 5.80587736E-04 1.00000000E-04
-1.00000000E-04 -1.98674753E-01 1.00000000E-04
-1.00000000E-04 -2.86019799E-02 1.00000000E-04
-1.00000000E-04 -1.89089318E-04 1.00000000E-04
-1.00000000E-04 -1.85849333E-01 1.00000000E-04
-1.00000000E-04 -2.86246798E-02 1.00000000E-04
-1.00000000E-04 -1.48095415E-04 1.00000000E-04
-1.00000000E-04 1.91909217E-01 1.00000000E-04
-1.00000000E-04 2.89341769E-02 1.00000000E-04
-1.00000000E-04 1.54637788E-04 1.00000000E-04
$$ Lower bound violated: -1.98574753E-01 
$$ Upper bound violated: 2.01316017E-01 
******************************************************************************
Domain: QuadrupleStance 	Constraint: dynamics_equation 	Node: 20 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 5.37843999E-03 1.00000000E-04
-1.00000000E-04 1.70105003E-02 1.00000000E-04
-1.00000000E-04 2.37859286E-02 1.00000000E-04
-1.00000000E-04 3.10480307E-02 1.00000000E-04
-1.00000000E-04 -4.52046187E-02 1.00000000E-04
-1.00000000E-04 1.19445691E-02 1.00000000E-04
-1.00000000E-04 1.58638681E-01 1.00000000E-04
-1.00000000E-04 1.67682648E-02 1.00000000E-04
-1.00000000E-04 1.81372016E-04 1.00000000E-04
-1.00000000E-04 -1.54090725E-01 1.00000000E-04
-1.00000000E-04 -2.31279709E-02 1.00000000E-04
-1.00000000E-04 -4.29521249E-05 1.00000000E-04
-1.00000000E-04 -1.50278176E-01 1.00000000E-04
-1.00000000E-04 -2.37653470E-02 1.00000000E-04
-1.00000000E-04 -3.98666783E-05 1.00000000E-04
-1.00000000E-04 1.53811680E-01 1.00000000E-04
-1.00000000E-04 2.14981173E-02 1.00000000E-04
-1.00000000E-04 4.48516654E-05 1.00000000E-04
$$ Lower bound violated: -1.53990725E-01 
$$ Upper bound violated: 1.58538681E-01 
******************************************************************************
Domain: QuadrupleStance 	Constraint: dynamics_equation 	Node: 21 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 2.59594021E-02 1.00000000E-04
-1.00000000E-04 -1.50187961E-02 1.00000000E-04
-1.00000000E-04 4.84773004E-02 1.00000000E-04
-1.00000000E-04 1.07522206E-02 1.00000000E-04
-1.00000000E-04 -1.16506936E-02 1.00000000E-04
-1.00000000E-04 -1.55714861E-03 1.00000000E-04
-1.00000000E-04 8.33840681E-02 1.00000000E-04
-1.00000000E-04 5.62081102E-03 1.00000000E-04
-1.00000000E-04 -4.42963477E-04 1.00000000E-04
-1.00000000E-04 -8.15650900E-02 1.00000000E-04
-1.00000000E-04 -4.55695580E-03 1.00000000E-04
-1.00000000E-04 1.33824083E-04 1.00000000E-04
-1.00000000E-04 -8.22530310E-02 1.00000000E-04
-1.00000000E-04 -5.94426901E-03 1.00000000E-04
-1.00000000E-04 7.36049477E-05 1.00000000E-04
-1.00000000E-04 8.69179270E-02 1.00000000E-04
-1.00000000E-04 1.27979260E-03 1.00000000E-04
-1.00000000E-04 -8.82782590E-05 1.00000000E-04
$$ Lower bound violated: -8.21530310E-02 
$$ Upper bound violated: 8.68179270E-02 
******************************************************************************
Domain: QuadrupleStance 	Constraint: h_FlFoot_QuadrupleStance 	Node: 1 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 1.48751580E-05 1.00000000E-04
-1.00000000E-04 -2.91944396E-07 1.00000000E-04
-1.00000000E-04 5.17572450E-05 1.00000000E-04
******************************************************************************
Domain: QuadrupleStance 	Constraint: dh_FlFoot_QuadrupleStance 	Node: 1 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -3.23718576E-04 1.00000000E-04
-1.00000000E-04 2.08863893E-04 1.00000000E-04
-1.00000000E-04 3.10890285E-05 1.00000000E-04
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_FlFoot_QuadrupleStance 	Node: 1 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -3.25611206E-05 1.00000000E-04
-1.00000000E-04 -3.04159743E-04 1.00000000E-04
-1.00000000E-04 -6.28667377E-04 1.00000000E-04
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_FlFoot_QuadrupleStance 	Node: 2 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 7.32864449E-05 1.00000000E-04
-1.00000000E-04 1.57435284E-04 1.00000000E-04
-1.00000000E-04 4.91930708E-05 1.00000000E-04
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_FlFoot_QuadrupleStance 	Node: 3 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -8.08746701E-04 1.00000000E-04
-1.00000000E-04 4.09456945E-04 1.00000000E-04
-1.00000000E-04 4.99055370E-05 1.00000000E-04
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_FlFoot_QuadrupleStance 	Node: 4 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -2.40467011E-03 1.00000000E-04
-1.00000000E-04 1.20316971E-03 1.00000000E-04
-1.00000000E-04 2.14160340E-04 1.00000000E-04
$$ Lower bound violated: -2.30467011E-03 
$$ Upper bound violated: 1.10316971E-03 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_FlFoot_QuadrupleStance 	Node: 5 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -2.78049513E-03 1.00000000E-04
-1.00000000E-04 1.09868037E-03 1.00000000E-04
-1.00000000E-04 1.31511143E-04 1.00000000E-04
$$ Lower bound violated: -2.68049513E-03 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_FlFoot_QuadrupleStance 	Node: 6 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -4.16574439E-03 1.00000000E-04
-1.00000000E-04 1.90948684E-03 1.00000000E-04
-1.00000000E-04 3.26046350E-04 1.00000000E-04
$$ Lower bound violated: -4.06574439E-03 
$$ Upper bound violated: 1.80948684E-03 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_FlFoot_QuadrupleStance 	Node: 7 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -4.41143664E-03 1.00000000E-04
-1.00000000E-04 1.76650649E-03 1.00000000E-04
-1.00000000E-04 1.13145094E-04 1.00000000E-04
$$ Lower bound violated: -4.31143664E-03 
$$ Upper bound violated: 1.66650649E-03 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_FlFoot_QuadrupleStance 	Node: 8 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -5.59862269E-03 1.00000000E-04
-1.00000000E-04 2.31956268E-03 1.00000000E-04
-1.00000000E-04 2.37605981E-04 1.00000000E-04
$$ Lower bound violated: -5.49862269E-03 
$$ Upper bound violated: 2.21956268E-03 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_FlFoot_QuadrupleStance 	Node: 9 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -6.08461125E-03 1.00000000E-04
-1.00000000E-04 2.32733803E-03 1.00000000E-04
-1.00000000E-04 -4.81369461E-06 1.00000000E-04
$$ Lower bound violated: -5.98461125E-03 
$$ Upper bound violated: 2.22733803E-03 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_FlFoot_QuadrupleStance 	Node: 10 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -7.50415076E-03 1.00000000E-04
-1.00000000E-04 2.98565705E-03 1.00000000E-04
-1.00000000E-04 2.20257851E-04 1.00000000E-04
$$ Lower bound violated: -7.40415076E-03 
$$ Upper bound violated: 2.88565705E-03 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_FlFoot_QuadrupleStance 	Node: 11 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -7.58264890E-03 1.00000000E-04
-1.00000000E-04 2.88771576E-03 1.00000000E-04
-1.00000000E-04 -5.32346496E-06 1.00000000E-04
$$ Lower bound violated: -7.48264890E-03 
$$ Upper bound violated: 2.78771576E-03 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_FlFoot_QuadrupleStance 	Node: 12 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -1.17678514E-02 1.00000000E-04
-1.00000000E-04 4.44882217E-03 1.00000000E-04
-1.00000000E-04 -4.29533835E-05 1.00000000E-04
$$ Lower bound violated: -1.16678514E-02 
$$ Upper bound violated: 4.34882217E-03 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_FlFoot_QuadrupleStance 	Node: 13 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -9.61234618E-03 1.00000000E-04
-1.00000000E-04 3.61150352E-03 1.00000000E-04
-1.00000000E-04 1.32993685E-04 1.00000000E-04
$$ Lower bound violated: -9.51234618E-03 
$$ Upper bound violated: 3.51150352E-03 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_FlFoot_QuadrupleStance 	Node: 14 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -2.08236632E-02 1.00000000E-04
-1.00000000E-04 7.56033696E-03 1.00000000E-04
-1.00000000E-04 4.56663473E-04 1.00000000E-04
$$ Lower bound violated: -2.07236632E-02 
$$ Upper bound violated: 7.46033696E-03 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_FlFoot_QuadrupleStance 	Node: 15 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -1.27324761E-02 1.00000000E-04
-1.00000000E-04 4.67695611E-03 1.00000000E-04
-1.00000000E-04 7.67227227E-05 1.00000000E-04
$$ Lower bound violated: -1.26324761E-02 
$$ Upper bound violated: 4.57695611E-03 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_FlFoot_QuadrupleStance 	Node: 16 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -3.31416093E-02 1.00000000E-04
-1.00000000E-04 1.19877761E-02 1.00000000E-04
-1.00000000E-04 -9.52004400E-05 1.00000000E-04
$$ Lower bound violated: -3.30416093E-02 
$$ Upper bound violated: 1.18877761E-02 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_FlFoot_QuadrupleStance 	Node: 17 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -1.52497778E-02 1.00000000E-04
-1.00000000E-04 5.52640210E-03 1.00000000E-04
-1.00000000E-04 -2.48297139E-04 1.00000000E-04
$$ Lower bound violated: -1.51497778E-02 
$$ Upper bound violated: 5.42640210E-03 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_FlFoot_QuadrupleStance 	Node: 18 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -3.50302026E-02 1.00000000E-04
-1.00000000E-04 1.32872746E-02 1.00000000E-04
-1.00000000E-04 -6.23488772E-04 1.00000000E-04
$$ Lower bound violated: -3.49302026E-02 
$$ Upper bound violated: 1.31872746E-02 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_FlFoot_QuadrupleStance 	Node: 19 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 1.93511308E-03 1.00000000E-04
-1.00000000E-04 -2.03724444E-04 1.00000000E-04
-1.00000000E-04 -4.69886652E-04 1.00000000E-04
$$ Upper bound violated: 1.83511308E-03 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_FlFoot_QuadrupleStance 	Node: 20 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -3.43657486E-04 1.00000000E-04
-1.00000000E-04 -1.25599524E-03 1.00000000E-04
-1.00000000E-04 -3.59266431E-04 1.00000000E-04
$$ Lower bound violated: -1.15599524E-03 
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_FlFoot_QuadrupleStance 	Node: 21 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -9.88819191E-03 1.00000000E-04
-1.00000000E-04 1.92573828E-03 1.00000000E-04
-1.00000000E-04 -3.74358664E-04 1.00000000E-04
$$ Lower bound violated: -9.78819191E-03 
$$ Upper bound violated: 1.82573828E-03 
******************************************************************************
Domain: QuadrupleStance 	Constraint: h_FrFoot_QuadrupleStance 	Node: 1 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 1.83944542E-05 1.00000000E-04
-1.00000000E-04 -1.02810622E-05 1.00000000E-04
-1.00000000E-04 5.38690526E-05 1.00000000E-04
******************************************************************************
Domain: QuadrupleStance 	Constraint: dh_FrFoot_QuadrupleStance 	Node: 1 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -3.06897062E-04 1.00000000E-04
-1.00000000E-04 -2.06825852E-04 1.00000000E-04
-1.00000000E-04 2.39657360E-06 1.00000000E-04
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_FrFoot_QuadrupleStance 	Node: 1 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -4.17623413E-04 1.00000000E-04
-1.00000000E-04 5.34289461E-04 1.00000000E-04
-1.00000000E-04 4.13984563E-05 1.00000000E-04
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_FrFoot_QuadrupleStance 	Node: 2 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -3.72504593E-04 1.00000000E-04
-1.00000000E-04 -5.13023976E-05 1.00000000E-04
-1.00000000E-04 5.29657157E-04 1.00000000E-04
******************************************************************************
Domain: QuadrupleStance 	Constraint: ddh_FrFoot_QuadrupleStance 	Node: 3 
------------------------------------------------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -1.21811073E-03 1.00000000E-04
-1.00000000E-04 -3.20217086E-04 1.00000000E-04
-1.00000000E-04 5.67181460E-04 1.00000000E-04
$$ Lower bound violated: -1.11811073E-03 
